SV_delta,ambig_trial,confidence
2.115548249284778,0.0,4.0
0.9697559126123456,0.0,4.0
-0.22995994234401307,0.0,-4.0
-0.8599644376619437,0.0,-4.0
3.3511864622953786,0.0,4.0
-0.2990626878577798,0.0,-4.0
-1.8216356543821082,0.0,-4.0
2.6877605321871876,0.0,4.0
-1.178914829466112,0.0,-4.0
0.22184208520074145,0.0,4.0
-2.3070414415997647,0.0,-4.0
-0.9756014194815704,0.0,-4.0
0.693120911304455,0.0,4.0
2.0244479553330823,0.0,4.0
0.6419618250763508,0.0,4.0
-0.27006343949377243,0.0,-4.0
-0.209230011202155,0.0,-4.0
3.826759383274383,0.0,4.0
-0.625978660364074,0.0,-4.0
0.9374404115880441,0.0,4.0
2.516471960690912,0.0,4.0
0.2674079514075056,0.0,4.0
-1.2435095130009644,0.0,-4.0
-0.04751409932690587,0.0,-4.0
-1.8847511830773367,0.0,-4.0
-1.4441329791793027,0.0,-4.0
-0.9085782522601139,0.0,-4.0
0.06604427195529516,0.0,4.0
1.3875467835030066,0.0,4.0
-0.5714920052466488,0.0,-4.0
1.4869151804910226,0.0,4.0
-0.20128981871188145,0.0,-4.0
0.1496395754695663,0.0,4.0
-0.6286109707974941,0.0,-4.0
2.7860485810194797,0.0,4.0
-0.5524326390517484,0.0,-4.0
-2.6342741726991417,0.0,-4.0
0.6733641013341183,0.0,4.0
-1.2556820770533261,0.0,-4.0
0.33634323611938166,0.0,4.0
1.01235880296317,0.0,4.0
0.177964618142473,0.0,4.0
-0.7282391535404584,0.0,-4.0
-0.8244555462999021,0.0,-4.0
-1.001435834541574,0.0,-4.0
1.371114901329265,0.0,4.0
-1.0553188567921774,0.0,-4.0
-1.7560354689328763,0.0,-4.0
4.348881529427045,0.0,4.0
0.8540455080487102,0.0,4.0
-1.3081513923482457,0.0,-4.0
1.299065505220872,0.0,4.0
1.1617665289883985,0.0,4.0
2.167617193526063,0.0,4.0
1.4007146015625958,0.0,4.0
-1.0138963355799624,0.0,-4.0
1.4480588924915383,0.0,4.0
0.5396019873843867,0.0,4.0
0.712989911074406,0.0,4.0
2.4935483776604377,0.0,4.0
0.3288217258446584,0.0,4.0
-0.3013900226110129,0.0,-4.0
-2.7370289683795734,0.0,-4.0
-2.037065866921019,0.0,-4.0
0.5708426418625336,0.0,4.0
-2.09853263980893,0.0,-4.0
-2.5670309626581,0.0,-4.0
3.908139716206481,0.0,4.0
0.7154983374246313,0.0,4.0
2.250640656990929,0.0,4.0
0.6506378988875148,0.0,4.0
-2.410200809488382,0.0,-4.0
2.6346144961476248,0.0,4.0
1.5558262387647877,0.0,4.0
-0.7632643027240066,0.0,-4.0
5.220519983860336,0.0,4.0
-0.11536686014287723,0.0,-4.0
0.10623397477408947,0.0,4.0
-0.5788951916318341,0.0,-4.0
3.1945621455693987,0.0,4.0
-1.6323655916216286,0.0,-4.0
2.8405685783998877,0.0,4.0
-0.6051178001953632,0.0,-4.0
3.5602714842169023,0.0,4.0
-2.886133451329794,0.0,-4.0
-0.22171478932565236,0.0,-4.0
4.547950383656628,0.0,4.0
5.091310058004607,0.0,4.0
0.7321387542081184,0.0,4.0
1.923028120378917,0.0,4.0
-1.0352761130673382,0.0,-4.0
0.12455464939969696,0.0,4.0
1.0828150219227886,0.0,4.0
1.7648577650842625,0.0,4.0
-0.4685914944505014,0.0,-4.0
5.900975484882767,0.0,4.0
