SV_delta,ambig_trial,confidence
13.693174951068238,0.0,4.0
3.5664451209802612,0.0,4.0
-0.28868468373039025,0.0,-4.0
-2.313813419708229,0.0,-4.0
36.688418980531,0.0,4.0
0.6931749510682383,0.0,4.0
-10.0481737447713,0.0,-4.0
20.538163071603357,0.0,4.0
-3.417481810210499,0.0,-4.0
1.9037329476060663,0.0,4.0
-11.628594272522033,0.0,-4.0
-1.7672496519687764,0.0,-4.0
6.6092149067413,0.0,4.0
12.764863898811011,0.0,4.0
3.1994175679901335,0.0,4.0
2.4489582967247134,0.0,4.0
-0.7638826454490939,0.0,-4.0
31.579496509298856,0.0,4.0
-2.512495692833572,0.0,-4.0
5.4262597737515375,0.0,4.0
13.180815162659757,0.0,4.0
1.500886046369299,0.0,4.0
-6.687897035261896,0.0,-4.0
0.8673667986386624,0.0,4.0
-7.594752442863372,0.0,-4.0
-3.847201827612141,0.0,-4.0
-1.6418417892944306,0.0,-4.0
0.6892097827093866,0.0,4.0
5.660012041354638,0.0,4.0
-1.6199315490006874,0.0,-4.0
6.857336286788259,0.0,4.0
0.12930888051239986,0.0,4.0
2.7264725067902216,0.0,4.0
-0.01646061614737704,0.0,-4.0
15.494541808795105,0.0,4.0
-0.9353455597438001,0.0,-4.0
-12.249615398132413,0.0,-4.0
3.291681023888092,0.0,4.0
-5.240667630984834,0.0,-4.0
1.3833433677955318,0.0,4.0
5.248959941621738,0.0,4.0
0.9041289170864601,0.0,4.0
-4.974750217546598,0.0,-4.0
-2.585665392143348,0.0,-4.0
-3.459593689254216,0.0,-4.0
11.093435329493271,0.0,4.0
-6.912866868584633,0.0,-4.0
-8.732231312652534,0.0,-4.0
37.902303720560184,0.0,4.0
5.521322424816958,0.0,4.0
-3.3956089822439077,0.0,-4.0
7.222677999913094,0.0,4.0
9.597503859892168,0.0,4.0
20.641913860157686,0.0,4.0
9.640141847931007,0.0,4.0
-3.359858152068993,0.0,-4.0
8.151243823218833,0.0,4.0
5.448958296724713,0.0,4.0
5.756839130837546,0.0,4.0
14.174266262830734,0.0,4.0
1.143158531889644,0.0,4.0
0.3924645953826027,0.0,4.0
-12.708012831777012,0.0,-4.0
-8.77488986910556,0.0,-4.0
6.533756436108831,0.0,4.0
-10.604116139473609,0.0,-4.0
-12.693248712778233,0.0,-4.0
26.01382384043275,0.0,4.0
2.7147377978344656,0.0,4.0
14.880161146358073,0.0,4.0
4.861851749858776,0.0,4.0
-11.103621814020919,0.0,-4.0
26.491731890670955,0.0,4.0
14.020883583608324,0.0,4.0
-1.1978044911219539,0.0,-4.0
41.72889575091941,0.0,4.0
-0.5636403132671006,0.0,-4.0
2.9849083019214984,0.0,4.0
-1.7984247030630112,0.0,-4.0
24.04155944160997,0.0,4.0
-9.057808493725561,0.0,-4.0
29.53156096784209,0.0,4.0
-0.7468042595614937,0.0,-4.0
24.065649434378845,0.0,4.0
-13.291096717583855,0.0,-4.0
-2.2333132644089364,0.0,-4.0
33.6542284027188,0.0,4.0
48.8959266552726,0.0,4.0
2.4683403574568716,0.0,4.0
13.045449608416124,0.0,4.0
-2.265754748134168,0.0,-4.0
0.7765236652966907,0.0,4.0
10.538163071603357,0.0,4.0
7.930925874929388,0.0,4.0
-0.5230223661803821,0.0,-4.0
51.8959266552726,0.0,4.0
